Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
10-Apr-2024,EQ,1549.90,1549.90,1532.95,1548.55,1534.95,1536.35,1539.41,1757.50,1363.55,13903700,21403551158.35,264951
09-Apr-2024,EQ,1554.85,1554.85,1540.30,1546.60,1544.40,1548.55,1547.47,1757.50,1363.55,10942247,16932784193.35,286447
08-Apr-2024,EQ,1554.95,1557.25,1541.55,1549.55,1545.00,1546.60,1546.80,1757.50,1363.55,10241470,15841481181.95,282686
05-Apr-2024,EQ,1539.00,1554.50,1530.15,1527.60,1550.05,1549.55,1545.34,1757.50,1363.55,29527951,45630707255.45,446260
04-Apr-2024,EQ,1504.00,1530.00,1504.00,1482.30,1529.00,1527.60,1520.65,1757.50,1363.55,44467533,67619706935.10,638189
03-Apr-2024,EQ,1472.10,1495.65,1471.40,1480.15,1484.50,1482.30,1485.06,1757.50,1363.55,22792193,33847785699.15,381267
02-Apr-2024,EQ,1465.15,1494.85,1463.25,1470.50,1479.55,1480.15,1483.23,1757.50,1363.55,20612723,30573359203.20,315849
01-Apr-2024,EQ,1458.00,1473.80,1455.60,1447.90,1470.00,1470.50,1466.67,1757.50,1363.55,12599785,18479761763.45,266085
28-Mar-2024,EQ,1440.70,1460.50,1440.70,1440.70,1447.00,1447.90,1451.60,1757.50,1363.55,27796071,40348658115.25,370836
27-Mar-2024,EQ,1423.55,1447.95,1421.25,1425.40,1443.65,1440.70,1436.27,1757.50,1363.55,31084334,44645417268.50,412302
26-Mar-2024,EQ,1427.20,1437.95,1422.15,1442.85,1424.90,1425.40,1430.24,1757.50,1363.55,28422145,40650467046.25,519149
22-Mar-2024,EQ,1441.00,1450.75,1437.75,1445.75,1442.55,1442.85,1443.79,1757.50,1363.55,22990163,33192980386.60,408312
21-Mar-2024,EQ,1442.60,1451.25,1438.30,1431.05,1445.40,1445.75,1445.43,1757.50,1363.55,14461430,20903015204.35,261033
20-Mar-2024,EQ,1449.05,1451.65,1424.65,1449.35,1432.00,1431.05,1435.82,1757.50,1363.55,21803047,31305142954.85,391871
19-Mar-2024,EQ,1435.50,1452.40,1435.50,1446.05,1449.95,1449.35,1445.73,1757.50,1363.55,18091797,26155872952.15,357501
18-Mar-2024,EQ,1447.00,1456.00,1435.80,1452.65,1445.75,1446.05,1447.44,1757.50,1363.55,10718928,15514993593.40,298423
15-Mar-2024,EQ,1450.00,1459.30,1442.25,1455.45,1454.70,1452.65,1452.16,1757.50,1363.55,71806902,104275232909.40,423259
14-Mar-2024,EQ,1462.10,1466.00,1444.30,1460.40,1457.00,1455.45,1452.98,1757.50,1363.55,26216079,38091465327.10,355538
13-Mar-2024,EQ,1465.50,1471.60,1450.10,1459.55,1459.70,1460.40,1461.57,1757.50,1363.55,31533727,46088810985.45,555367
12-Mar-2024,EQ,1434.00,1464.00,1429.25,1427.80,1460.75,1459.55,1455.21,1757.50,1363.55,32709227,47598903857.45,563469
11-Mar-2024,EQ,1430.00,1445.95,1423.00,1446.10,1427.00,1427.80,1431.56,1757.50,1363.55,25265547,36169185792.10,400746
07-Mar-2024,EQ,1445.50,1451.05,1441.40,1442.60,1446.00,1446.10,1445.23,1757.50,1363.55,24674023,35659521740.40,301040
06-Mar-2024,EQ,1433.55,1452.85,1433.55,1440.85,1442.85,1442.60,1444.30,1757.50,1363.55,21204765,30625970319.20,429803
05-Mar-2024,EQ,1422.00,1443.00,1421.65,1432.70,1439.20,1440.85,1432.70,1757.50,1363.55,18995836,27215248874.45,345780
04-Mar-2024,EQ,1430.95,1437.00,1424.30,1430.75,1432.00,1432.70,1430.81,1757.50,1363.55,17808237,25480270998.65,320401
02-Mar-2024,EQ,1434.55,1436.00,1428.10,1430.75,1430.95,1430.75,1431.16,1757.50,1363.55,895265,1281270465.10,27274
01-Mar-2024,EQ,1400.00,1432.75,1400.00,1403.40,1429.30,1430.75,1419.53,1757.50,1363.55,17369449,24656507108.45,430030
29-Feb-2024,EQ,1402.10,1410.40,1397.30,1409.40,1407.80,1403.40,1403.21,1757.50,1363.55,26647850,37392569225.70,567422
28-Feb-2024,EQ,1420.15,1424.20,1404.00,1420.15,1406.15,1409.40,1414.58,1757.50,1363.55,12660993,17910038294.10,302672
27-Feb-2024,EQ,1413.55,1426.70,1413.05,1422.30,1421.90,1420.15,1419.95,1757.50,1363.55,16043575,22781119940.60,384714
26-Feb-2024,EQ,1413.55,1434.85,1413.55,1420.60,1421.95,1422.30,1426.02,1757.50,1363.55,11753435,16760578868.05,381979
23-Feb-2024,EQ,1422.55,1433.90,1418.00,1419.55,1419.45,1420.60,1425.27,1757.50,1363.55,14916726,21260419308.00,335851
22-Feb-2024,EQ,1417.75,1428.80,1412.20,1439.15,1422.00,1419.55,1419.78,1757.50,1363.55,25280441,35892743575.45,477326
21-Feb-2024,EQ,1464.00,1464.00,1435.00,1454.30,1436.00,1439.15,1446.29,1757.50,1363.55,22946568,33187313941.50,493970
20-Feb-2024,EQ,1415.00,1457.25,1411.80,1417.10,1453.00,1454.30,1443.09,1757.50,1363.55,28066754,40502822506.55,518597
19-Feb-2024,EQ,1429.00,1429.00,1415.20,1419.90,1419.00,1417.10,1420.94,1757.50,1363.55,17225878,24476880448.95,296087
16-Feb-2024,EQ,1423.90,1427.70,1408.45,1414.05,1417.05,1419.90,1417.97,1757.50,1363.55,16087871,22812194900.15,402453
15-Feb-2024,EQ,1385.00,1415.50,1384.35,1384.05,1414.65,1414.05,1402.53,1757.50,1363.55,20792472,29162128685.10,533782
14-Feb-2024,EQ,1376.00,1391.50,1363.55,1394.45,1384.95,1384.05,1373.20,1757.50,1363.55,45660405,62700916687.85,883690
13-Feb-2024,EQ,1391.95,1404.35,1384.35,1390.00,1391.95,1394.45,1394.82,1757.50,1380.25,28790497,40157678244.65,445958
12-Feb-2024,EQ,1399.65,1413.65,1383.35,1403.60,1392.40,1390.00,1394.91,1757.50,1380.25,17223906,24025725748.70,486804
09-Feb-2024,EQ,1392.15,1414.20,1387.00,1403.05,1408.00,1403.60,1402.42,1757.50,1380.25,28321062,39717943985.60,512854
08-Feb-2024,EQ,1429.85,1438.95,1400.50,1429.95,1407.25,1403.05,1415.51,1757.50,1380.25,34553062,48910244009.15,797559
07-Feb-2024,EQ,1453.00,1453.80,1426.65,1444.10,1430.00,1429.95,1435.86,1757.50,1380.25,27418543,39369092511.05,523984
06-Feb-2024,EQ,1445.55,1449.70,1432.60,1444.85,1443.55,1444.10,1442.11,1757.50,1380.25,20537870,29617940997.40,410774
05-Feb-2024,EQ,1446.00,1451.90,1434.05,1446.15,1443.05,1444.85,1442.08,1757.50,1380.25,19302523,27835769812.35,487034
02-Feb-2024,EQ,1475.00,1480.85,1442.05,1466.35,1445.90,1446.15,1461.81,1757.50,1380.25,22433877,32794141061.40,547098
01-Feb-2024,EQ,1465.05,1473.60,1456.05,1462.55,1466.50,1466.35,1465.35,1757.50,1380.25,16345370,23951731259.20,395148
31-Jan-2024,EQ,1439.50,1474.95,1436.80,1444.30,1462.65,1462.55,1462.25,1757.50,1380.25,32880520,48079551289.50,548526
30-Jan-2024,EQ,1454.55,1463.20,1440.90,1454.65,1444.70,1444.30,1447.91,1757.50,1380.25,20864384,30209849168.35,451375
29-Jan-2024,EQ,1448.05,1462.80,1445.80,1434.90,1456.80,1454.65,1454.14,1757.50,1380.25,32822749,47728790185.85,694082
25-Jan-2024,EQ,1452.50,1457.35,1419.40,1455.90,1440.70,1434.90,1434.16,1757.50,1380.25,49470926,70949159079.50,787699
24-Jan-2024,EQ,1380.25,1458.45,1380.25,1427.35,1456.30,1455.90,1435.74,1757.50,1380.25,43002202,61740125439.00,817417
23-Jan-2024,EQ,1465.00,1474.70,1425.00,1478.85,1430.95,1427.35,1442.66,1757.50,1425.00,57734701,83291508720.05,1415782
20-Jan-2024,EQ,1483.20,1495.70,1476.00,1470.65,1480.65,1478.85,1483.92,1757.50,1460.25,12920293,19172637247.30,403196
19-Jan-2024,EQ,1505.95,1510.25,1468.40,1486.15,1474.90,1470.65,1483.88,1757.50,1460.25,54800269,81316862185.55,1275220
18-Jan-2024,EQ,1494.00,1515.00,1480.05,1537.50,1490.00,1486.15,1495.03,1757.50,1460.25,80535465,120402678844.55,1582497
17-Jan-2024,EQ,1570.00,1596.80,1528.40,1679.15,1542.15,1537.50,1565.65,1757.50,1460.25,85072618,133193618859.55,2098772
16-Jan-2024,EQ,1673.00,1683.65,1658.10,1672.80,1678.00,1679.15,1672.44,1757.50,1460.25,12661250,21175143184.95,347404
15-Jan-2024,EQ,1647.70,1680.90,1643.60,1641.20,1679.70,1672.80,1666.61,1757.50,1460.25,14160178,23599525731.75,414759
12-Jan-2024,EQ,1652.00,1656.00,1633.60,1649.00,1643.95,1641.20,1645.10,1757.50,1460.25,9886776,16264760030.85,278690
11-Jan-2024,EQ,1660.00,1662.90,1643.00,1655.95,1649.30,1649.00,1653.30,1757.50,1460.25,9157005,15139271150.70,230772
10-Jan-2024,EQ,1643.00,1659.95,1641.40,1650.50,1656.00,1655.95,1653.21,1757.50,1460.25,8057912,13321422833.20,173498
09-Jan-2024,EQ,1667.15,1677.80,1646.75,1663.45,1650.95,1650.50,1660.84,1757.50,1460.25,12663444,21031958360.50,269602
08-Jan-2024,EQ,1678.50,1682.35,1660.00,1682.20,1662.90,1663.45,1671.84,1757.50,1460.25,8999235,15045304192.30,368430
05-Jan-2024,EQ,1687.15,1704.90,1668.10,1690.85,1679.00,1682.20,1679.44,1757.50,1460.25,15944735,26778251761.45,426162
04-Jan-2024,EQ,1678.00,1694.95,1670.70,1672.90,1690.85,1690.85,1681.98,1757.50,1460.25,13367028,22483129792.50,335934
03-Jan-2024,EQ,1702.00,1704.70,1668.95,1699.10,1674.60,1672.90,1681.27,1757.50,1460.25,14194881,23865412912.55,426015
02-Jan-2024,EQ,1698.80,1702.80,1688.70,1698.10,1697.50,1699.10,1697.43,1757.50,1460.25,14621046,24818149211.10,334886
01-Jan-2024,EQ,1706.00,1709.15,1692.00,1709.25,1692.90,1698.10,1701.52,1757.50,1460.25,7119843,12114568489.30,258349
29-Dec-2023,EQ,1697.00,1714.90,1696.00,1705.25,1708.65,1709.25,1707.51,1757.50,1460.25,12505713,21353650105.25,264143
28-Dec-2023,EQ,1709.30,1721.40,1702.00,1703.30,1708.85,1705.25,1711.26,1757.50,1460.25,22038235,37713047859.00,423062
27-Dec-2023,EQ,1681.50,1706.50,1678.60,1682.45,1702.10,1703.30,1695.87,1757.50,1460.25,13504539,22901880536.75,321373
26-Dec-2023,EQ,1673.25,1685.95,1668.55,1670.85,1684.10,1682.45,1678.46,1757.50,1460.25,9022928,15144582177.45,243596
22-Dec-2023,EQ,1683.60,1685.90,1667.10,1686.70,1668.70,1670.85,1675.74,1757.50,1460.25,24289425,40702711527.50,450284
21-Dec-2023,EQ,1657.00,1689.75,1650.25,1657.00,1685.00,1686.70,1672.87,1757.50,1460.25,18294620,30604491502.45,385913
20-Dec-2023,EQ,1658.00,1668.95,1644.45,1652.90,1644.75,1657.00,1662.23,1757.50,1460.25,17116260,28451245154.05,415287
19-Dec-2023,EQ,1650.00,1658.65,1644.05,1655.70,1650.50,1652.90,1651.23,1757.50,1460.25,12004223,19821702426.65,257002
18-Dec-2023,EQ,1660.70,1664.70,1650.95,1656.55,1652.50,1655.70,1657.78,1757.50,1460.25,9007377,14932277614.85,258215
15-Dec-2023,EQ,1650.00,1668.00,1646.60,1650.15,1656.05,1656.55,1655.35,1757.50,1460.25,69418565,114912065107.80,420832
14-Dec-2023,EQ,1646.00,1658.95,1645.00,1630.90,1650.45,1650.15,1651.03,1757.50,1460.25,17586183,29035347300.80,345239
13-Dec-2023,EQ,1632.45,1636.00,1615.10,1634.60,1633.80,1630.90,1628.14,1757.50,1460.25,14673457,23890410498.90,352315
12-Dec-2023,EQ,1654.20,1656.25,1631.85,1651.00,1634.45,1634.60,1645.41,1757.50,1460.25,18290738,30095821186.80,386854
11-Dec-2023,EQ,1650.05,1663.70,1647.00,1653.20,1650.00,1651.00,1653.00,1757.50,1460.25,11593810,19164609234.90,376768
08-Dec-2023,EQ,1630.45,1655.00,1630.45,1630.45,1653.00,1653.20,1648.92,1757.50,1460.25,16864019,27807418190.95,372167
07-Dec-2023,EQ,1625.00,1634.00,1616.20,1627.80,1630.50,1630.45,1628.48,1757.50,1460.25,10225193,16651513307.40,219921
06-Dec-2023,EQ,1638.45,1638.45,1616.65,1623.70,1626.30,1627.80,1627.41,1757.50,1460.25,19306530,31419573681.05,340998
05-Dec-2023,EQ,1636.50,1639.00,1616.50,1609.40,1622.00,1623.70,1626.07,1757.50,1460.25,26115410,42465536275.85,397106
04-Dec-2023,EQ,1588.00,1612.00,1573.65,1555.40,1609.15,1609.40,1592.26,1757.50,1460.25,25331228,40333820531.20,441679
01-Dec-2023,EQ,1557.90,1565.75,1552.10,1558.80,1552.35,1555.40,1559.16,1757.50,1460.25,11076768,17270479586.70,299721
30-Nov-2023,EQ,1569.15,1572.45,1542.15,1559.15,1556.60,1558.80,1555.55,1757.50,1460.25,34745720,54048690749.35,352886
29-Nov-2023,EQ,1533.90,1563.00,1533.00,1528.65,1560.30,1559.15,1547.46,1757.50,1460.25,17021244,26339738845.55,314977
28-Nov-2023,EQ,1535.20,1537.25,1525.80,1532.10,1530.95,1528.65,1531.88,1757.50,1460.25,14244669,21821167498.85,254566
24-Nov-2023,EQ,1521.20,1533.15,1519.85,1521.30,1531.40,1532.10,1529.01,1757.50,1460.25,8234596,12590757692.80,191494
23-Nov-2023,EQ,1508.50,1523.85,1508.50,1512.55,1521.70,1521.30,1519.21,1757.50,1460.25,6523110,9909995976.95,170796
22-Nov-2023,EQ,1520.00,1520.00,1503.55,1517.95,1512.90,1512.55,1513.24,1757.50,1460.25,14561825,22035595098.85,261084
21-Nov-2023,EQ,1519.00,1522.00,1512.10,1505.20,1518.25,1517.95,1517.79,1757.50,1460.25,12479986,18941939824.75,291918
20-Nov-2023,EQ,1513.00,1513.00,1501.55,1505.10,1505.90,1505.20,1505.46,1757.50,1460.25,9665726,14551379677.65,200480
17-Nov-2023,EQ,1490.00,1507.50,1489.00,1508.35,1505.00,1505.10,1502.48,1757.50,1460.25,11850937,17805835559.30,298602
16-Nov-2023,EQ,1509.70,1519.00,1503.75,1504.40,1508.00,1508.35,1511.01,1757.50,1460.25,14856919,22449002896.90,270257
15-Nov-2023,EQ,1504.10,1510.95,1500.55,1488.80,1504.80,1504.40,1505.70,1757.50,1460.25,20622730,31051566881.50,331586
13-Nov-2023,EQ,1492.10,1495.95,1485.90,1500.00,1489.00,1488.80,1490.72,1757.50,1460.25,10302957,15358848457.45,318892
12-Nov-2023,EQ,1500.00,1502.00,1496.15,1491.50,1499.00,1500.00,1499.50,1757.50,1460.25,1975463,2962207492.65,85801
10-Nov-2023,EQ,1480.10,1496.00,1480.05,1485.65,1495.00,1491.50,1486.67,1757.50,1460.25,7007593,10417971067.75,181055
09-Nov-2023,EQ,1486.00,1492.60,1483.50,1491.55,1486.50,1485.65,1487.69,1757.50,1460.25,11058370,16451404289.60,281527
08-Nov-2023,EQ,1483.95,1493.45,1481.00,1487.25,1491.80,1491.55,1489.03,1757.50,1460.25,15699773,23377406572.30,499216
07-Nov-2023,EQ,1494.00,1494.00,1477.20,1494.50,1490.00,1487.25,1484.48,1757.50,1460.25,20976424,31139051244.05,585794
06-Nov-2023,EQ,1498.00,1498.00,1483.00,1483.75,1493.80,1494.50,1488.25,1757.50,1460.25,12796865,19044945751.70,386836
03-Nov-2023,EQ,1488.00,1491.40,1481.65,1476.75,1484.50,1483.75,1487.25,1757.50,1460.25,9047670,13456152900.70,226806
02-Nov-2023,EQ,1485.00,1490.50,1467.15,1474.50,1478.70,1476.75,1472.27,1757.50,1460.25,22612577,33291873290.70,260964
01-Nov-2023,EQ,1462.25,1477.45,1462.25,1476.50,1477.00,1474.50,1469.20,1757.50,1460.25,16938733,24886425534.80,340052
31-Oct-2023,EQ,1504.00,1504.00,1474.00,1485.10,1475.00,1476.50,1482.03,1757.50,1460.25,16317412,24182840370.90,422644
30-Oct-2023,EQ,1463.25,1489.95,1461.90,1469.15,1487.85,1485.10,1479.49,1757.50,1460.25,11655491,17244138134.55,269734
27-Oct-2023,EQ,1469.50,1478.00,1466.90,1463.40,1472.55,1469.15,1470.94,1757.50,1445.00,15970266,23491378766.10,283464
26-Oct-2023,EQ,1491.25,1492.00,1460.25,1496.50,1462.45,1463.40,1469.55,1757.50,1445.00,27780899,40825480054.70,624140
25-Oct-2023,EQ,1521.00,1522.80,1491.45,1506.05,1494.20,1496.50,1505.86,1757.50,1445.00,14155998,21316945153.10,372043
23-Oct-2023,EQ,1523.50,1528.75,1500.10,1522.80,1507.00,1506.05,1520.08,1757.50,1445.00,11188068,17006738603.70,249005
20-Oct-2023,EQ,1505.00,1527.00,1505.00,1514.95,1523.40,1522.80,1519.35,1757.50,1427.00,10547005,16024569217.40,267376
19-Oct-2023,EQ,1505.40,1526.25,1503.20,1519.75,1514.50,1514.95,1516.62,1757.50,1427.00,15126182,22940629736.40,331067
18-Oct-2023,EQ,1541.20,1541.20,1518.10,1541.20,1519.00,1519.75,1524.62,1757.50,1427.00,15608100,23796358906.90,342915
17-Oct-2023,EQ,1555.75,1555.75,1535.00,1529.60,1542.50,1541.20,1542.46,1757.50,1427.00,16451279,25375468422.15,382090
16-Oct-2023,EQ,1531.50,1534.45,1520.50,1535.75,1532.00,1529.60,1529.19,1757.50,1427.00,8928042,13652681917.00,223477
13-Oct-2023,EQ,1540.00,1548.80,1529.95,1549.85,1533.50,1535.75,1539.45,1757.50,1384.00,19872650,30592884042.20,256367
12-Oct-2023,EQ,1536.10,1552.00,1531.60,1539.60,1548.00,1549.85,1541.66,1757.50,1384.00,11012668,16977844444.80,239200
11-Oct-2023,EQ,1530.10,1542.15,1528.50,1524.85,1542.00,1539.60,1534.92,1757.50,1384.00,15666680,24047140129.10,282864
10-Oct-2023,EQ,1520.55,1529.00,1515.20,1516.25,1526.00,1524.85,1523.15,1757.50,1384.00,16633146,25334854412.75,375460
